Country,EdLevel,YearsCodePro,Employment,Salary,UndergradMajor
25,2,0.5,2,7284.0,3
23,0,3.0,0,3600.0,6
16,0,5.0,0,56211.0,6
14,0,4.0,0,11169.0,5
23,0,6.0,0,18372.0,6
25,2,6.0,0,38580.0,6
14,0,2.0,0,11169.0,6
34,2,9.0,0,44040.0,5
20,0,5.0,0,40320.0,6
20,1,17.0,0,81074.0,6
34,0,13.0,0,35232.0,5
14,0,1.0,0,5028.0,6
20,1,3.0,0,37826.0,6
23,1,10.0,0,25716.0,6
14,0,1.0,0,4887.0,5
25,2,16.0,0,108000.0,9
25,0,4.0,2,48600.0,3
25,2,8.0,0,36444.0,6
14,0,8.0,0,6540.0,6
16,2,3.0,0,47563.0,6
23,0,6.0,0,20832.0,6
14,0,2.0,0,6981.0,6
14,2,19.0,0,58000.0,6
23,1,5.0,2,33535.0,6
14,0,2.0,0,12564.0,6
11,2,3.0,0,75660.0,9
14,2,2.0,0,3012.0,6
36,0,6.0,0,119000.0,6
25,0,1.0,0,13668.0,6
14,0,2.0,0,14381.0,9
10,2,1.0,1,11676.0,6
16,0,13.0,0,91883.0,5
18,1,3.0,0,16380.0,6
14,0,3.0,0,7679.0,9
14,0,6.0,0,12566.0,9
23,2,5.0,2,72636.0,6
14,0,2.0,0,16752.0,9
11,2,1.0,1,16860.0,3
14,0,2.0,0,3348.0,9
35,3,12.0,0,58167.0,6
10,2,3.0,0,59454.0,6
33,1,15.0,0,23664.0,6
11,0,8.0,0,47736.0,6
22,0,2.0,0,53948.0,6
14,0,3.0,0,6696.0,6
35,0,10.0,0,52738.0,6
23,2,2.0,0,30763.0,5
25,1,1.0,0,16404.0,6
13,1,2.0,0,6924.0,6
18,0,3.0,0,30267.0,6
11,0,7.0,0,72120.0,6
35,0,6.0,0,48472.0,6
35,0,5.0,0,64630.0,6
11,2,5.0,0,59454.0,6
14,0,1.0,0,78408.0,6
35,2,5.0,0,79495.0,5
23,0,2.0,0,13718.0,5
30,2,4.0,0,37834.0,6
20,2,9.0,0,62268.0,9
16,0,5.0,0,43239.0,6
18,0,6.0,0,23352.0,10
11,0,0.5,0,45396.0,6
36,0,2.0,0,75000.0,6
33,2,5.0,0,15780.0,6
14,0,6.0,0,3768.0,6
4,0,12.0,0,13740.0,6
31,0,13.0,0,63816.0,6
25,2,10.0,0,58020.0,5
4,0,4.0,0,8496.0,6
11,2,20.0,0,91883.0,3
35,0,4.0,0,36193.0,3
5,2,2.0,0,25596.0,6
16,2,4.0,0,86478.0,3
34,0,6.0,0,44040.0,6
2,0,3.0,0,24648.0,6
35,0,4.0,0,46275.0,6
24,0,5.0,0,6612.0,6
31,1,2.0,0,34980.0,6
14,0,5.0,0,10056.0,6
23,0,4.0,0,35792.0,6
33,0,2.0,0,9862.0,6
11,1,21.0,2,14268.0,2
23,1,6.0,0,31788.0,6
11,0,3.0,0,64859.0,6
23,0,2.0,0,14160.0,6
8,2,7.0,0,81624.0,6
11,0,7.0,0,64859.0,6
25,1,1.0,0,19740.0,6
20,2,5.0,0,64859.0,6
6,0,7.0,0,77144.0,6
14,0,4.0,0,6204.0,5
11,3,4.0,0,33732.0,6
1,0,17.0,1,33400.0,6
28,2,4.0,0,50016.0,6
11,2,7.0,0,64860.0,6
23,2,3.0,0,16860.0,6
36,0,8.0,0,140000.0,9
20,2,2.0,0,36780.0,6
23,2,9.0,0,30000.0,3
22,0,5.0,2,54384.0,9
28,0,3.0,0,47184.0,9
11,2,15.0,0,84316.0,6
11,0,7.0,0,73507.0,6
30,2,2.0,0,37834.0,6
14,0,4.0,0,1675.0,6
36,2,12.0,0,160000.0,6
14,0,3.0,0,6696.0,6
8,0,13.0,0,78156.0,6
13,2,4.0,0,53184.0,6
14,0,2.0,0,50268.0,5
14,0,1.0,0,8376.0,5
31,0,4.0,0,47868.0,4
36,0,21.0,0,200000.0,6
7,0,1.0,1,14028.0,6
0,1,1.0,0,6228.0,10
9,2,13.0,0,58373.0,5
11,0,4.0,0,51887.0,9
11,1,3.0,0,31776.0,6
36,0,18.0,0,180000.0,4
23,2,6.0,0,81672.0,6
4,1,30.0,0,21996.0,6
23,0,3.0,2,3600.0,6
14,0,0.5,0,184296.0,5
18,1,24.0,2,113503.0,6
14,0,0.5,0,2016.0,6
18,1,10.0,0,37834.0,10
23,1,8.0,0,23172.0,4
3,0,1.0,0,25944.0,9
35,1,4.0,0,22476.0,6
32,0,21.0,0,132143.0,6
20,1,3.0,0,67561.0,1
11,0,7.0,0,91883.0,5
36,1,28.0,0,150000.0,6
22,2,3.0,0,47474.0,6
36,0,14.0,0,148000.0,9
12,2,5.0,0,35028.0,6
35,3,1.0,0,42418.0,5
10,2,1.0,0,25944.0,6
31,1,6.0,0,55224.0,6
35,0,7.0,0,45241.0,3
20,3,6.0,0,46704.0,3
25,2,12.0,0,72900.0,6
30,0,18.0,0,41077.0,6
11,0,5.0,0,35028.0,9
10,2,20.0,0,60972.0,5
23,0,0.5,0,10716.0,6
32,0,10.0,0,106728.0,7
35,1,4.0,0,64630.0,10
4,0,7.0,0,6876.0,9
14,2,10.0,0,22339.0,6
14,0,10.0,0,13404.0,6
14,2,4.0,0,6840.0,6
36,0,6.0,0,72000.0,6
35,1,6.0,0,59459.0,8
35,0,9.0,0,74970.0,6
24,1,5.0,0,7392.0,6
14,1,5.0,0,10896.0,6
14,0,4.0,0,5868.0,6
17,0,9.0,0,102000.0,6
23,0,13.0,0,36000.0,9
17,0,2.0,0,88260.0,6
35,1,22.0,0,49119.0,6
10,2,5.0,0,38916.0,6
14,0,1.0,0,5250.0,5
14,2,3.0,0,8376.0,6
23,1,3.0,0,22248.0,6
16,0,12.0,0,218358.0,6
23,3,2.0,0,10032.0,1
35,2,1.0,0,58167.0,4
14,2,5.0,0,10476.0,6
10,2,10.0,0,97284.0,6
36,0,3.0,0,27500.0,3
3,1,6.0,0,49725.0,6
36,2,12.0,0,145000.0,6
23,0,2.0,0,29315.0,6
20,0,16.0,0,48768.0,6
33,1,8.0,0,37726.0,6
30,2,0.5,0,16860.0,6
9,2,12.0,0,75669.0,6
31,1,10.0,2,147276.0,10
30,0,1.0,1,7788.0,6
3,0,11.0,2,121932.0,9
9,3,11.0,0,75669.0,3
21,2,26.0,0,86251.0,6
20,0,3.0,0,58373.0,5
36,1,18.0,0,215000.0,6
10,2,7.0,0,51887.0,6
23,2,2.0,0,17988.0,5
30,2,24.0,0,43239.0,4
36,2,12.0,0,165000.0,2
10,2,3.0,0,48644.0,5
36,1,4.0,1,6000.0,2
35,0,7.0,2,77556.0,6
23,0,1.0,0,9600.0,6
10,2,11.0,2,64859.0,6
4,0,9.0,0,17592.0,6
6,1,12.0,0,68068.0,6
35,0,1.0,0,32315.0,3
14,2,10.0,0,55847.0,5
10,2,14.0,0,38916.0,6
16,3,23.0,0,129718.0,6
17,0,31.0,0,91056.0,6
23,0,5.0,0,24828.0,6
30,0,1.0,0,16860.0,6
36,2,9.0,0,150000.0,6
35,2,5.0,0,109871.0,3
16,0,5.0,2,108100.0,6
11,0,10.0,0,59454.0,6
14,0,4.0,0,41885.0,5
19,1,8.0,0,23268.0,6
36,1,0.5,0,95000.0,5
36,0,15.0,0,90000.0,6
7,2,6.0,0,35340.0,9
18,1,5.0,2,51887.0,6
26,0,11.0,2,60535.0,6
16,2,20.0,0,113503.0,6
4,1,5.0,2,10992.0,6
36,1,12.0,2,72000.0,9
36,2,10.0,0,70000.0,10
23,0,7.0,2,70632.0,6
36,0,12.0,0,163000.0,6
35,2,12.0,0,161574.0,6
36,0,5.0,0,80000.0,6
14,0,0.5,0,7872.0,6
36,2,12.0,0,228000.0,6
8,2,18.0,0,104208.0,6
10,0,28.0,2,38915.0,6
23,0,3.0,0,62045.0,4
36,1,2.0,0,111000.0,6
36,0,3.0,0,85000.0,6
36,0,10.0,0,159000.0,6
11,1,5.0,0,59454.0,6
33,2,0.5,0,15192.0,5
14,1,4.0,0,6696.0,6
28,2,11.0,0,25476.0,3
33,0,15.0,0,35508.0,6
16,0,6.0,0,114584.0,6
14,2,1.0,0,30716.0,6
36,1,50.0,2,180000.0,9
36,0,6.0,0,120000.0,3
36,0,4.0,0,210000.0,4
23,3,2.0,1,4800.0,9
6,0,5.0,0,49160.0,3
23,1,6.0,0,28632.0,6
31,1,6.0,0,44797.0,6
4,2,2.0,0,7416.0,9
36,3,12.0,0,144000.0,6
23,0,1.0,0,7380.0,6
35,1,4.0,0,180963.0,8
19,1,3.0,0,25860.0,2
35,0,2.0,0,40002.0,6
35,0,4.0,0,42656.0,6
36,0,3.0,0,110000.0,3
20,0,10.0,0,69183.0,6
14,0,0.5,0,11169.0,6
14,0,12.0,0,23037.0,9
6,2,2.0,0,54455.0,6
23,0,10.0,2,21108.0,6
36,1,20.0,0,124000.0,6
6,0,24.0,2,121010.0,6
4,0,2.0,0,10764.0,6
12,2,15.0,0,43239.0,6
23,0,9.0,0,18000.0,6
10,2,1.0,0,18948.0,6
36,0,4.0,0,127000.0,4
18,2,3.0,0,35672.0,6
1,0,16.0,0,63469.0,6
35,2,15.0,0,14219.0,5
6,3,8.0,0,37816.0,6
23,0,12.0,0,8460.0,6
22,0,25.0,0,75527.0,6
36,0,10.0,0,100000.0,5
36,0,4.0,0,200000.0,6
23,2,0.5,0,11700.0,6
19,0,6.0,0,51710.0,6
23,3,0.5,0,18060.0,6
36,0,4.0,0,105000.0,6
34,0,10.0,0,60000.0,6
4,1,2.0,0,4404.0,9
36,2,25.0,2,200000.0,6
36,2,0.5,0,77000.0,3
1,0,8.0,0,80172.0,6
36,0,6.0,0,46000.0,6
36,2,5.0,0,195000.0,2
6,0,4.0,0,37816.0,6
35,2,7.0,0,77556.0,6
35,2,1.0,0,31022.0,2
2,1,22.0,2,108098.0,4
12,0,19.0,0,19452.0,6
11,0,3.0,1,25944.0,6
36,0,5.0,0,111000.0,6
36,2,2.0,0,60000.0,6
4,0,5.0,0,16488.0,6
4,1,0.5,2,16488.0,6
35,2,9.0,0,61398.0,6
23,3,5.0,0,28248.0,6
11,3,25.0,0,68748.0,3
23,1,3.0,0,10000.0,6
33,0,6.0,0,23664.0,5
6,1,7.0,0,99833.0,9
2,1,5.0,0,56181.0,10
36,2,10.0,0,140000.0,6
27,2,3.0,0,25236.0,6
23,0,1.0,0,6144.0,6
36,1,15.0,0,165000.0,6
36,1,27.0,0,160000.0,7
33,0,11.0,0,29580.0,6
23,1,0.5,1,5556.0,6
30,1,1.0,0,27025.0,5
35,1,1.0,0,38778.0,6
36,0,16.0,0,155000.0,6
35,1,16.0,2,77556.0,6
6,0,5.0,0,34034.0,4
35,0,10.0,0,66569.0,6
6,0,7.0,2,230000.0,6
35,0,4.0,0,31759.0,3
19,0,1.0,0,6468.0,6
23,0,1.0,0,4788.0,6
19,0,8.0,0,12924.0,6
36,3,5.0,0,140000.0,7
4,2,6.0,0,21996.0,9
30,3,4.0,0,54049.0,1
36,0,7.0,0,68000.0,6
36,0,5.0,0,80000.0,6
36,2,6.0,0,105000.0,6
23,1,8.0,0,37152.0,10
36,0,8.0,0,150000.0,9
36,3,3.0,0,72000.0,3
1,3,15.0,0,93533.0,3
23,1,10.0,0,20580.0,6
36,3,14.0,0,220000.0,6
36,0,4.0,0,52000.0,10
23,0,19.0,0,116908.0,6
32,1,10.0,2,7600.0,6
36,0,8.0,0,75000.0,9
1,3,20.0,0,66810.0,3
14,0,26.0,0,46068.0,5
36,0,3.0,0,210000.0,2
36,2,20.0,0,152000.0,2
23,0,14.0,0,16956.0,6
36,2,5.0,0,250000.0,6
14,0,0.5,0,8377.0,6
6,1,20.0,0,68068.0,6
6,1,26.0,0,109665.0,5
14,0,5.0,0,13908.0,9
14,0,7.0,0,20940.0,6
6,1,6.0,0,65799.0,6
1,0,6.0,0,80172.0,6
36,0,12.0,0,120000.0,9
14,0,6.0,0,36300.0,6
6,0,14.0,0,86976.0,6
23,0,1.0,0,11412.0,3
2,0,2.0,1,41508.0,6
23,0,6.0,0,55938.0,9
35,0,20.0,0,67215.0,7
36,1,10.0,2,160000.0,5
11,0,12.0,0,81074.0,6
14,2,5.0,0,8377.0,6
25,1,5.0,0,28350.0,6
11,0,7.0,0,58368.0,6
14,0,3.0,0,5028.0,6
36,0,10.0,0,128000.0,6
23,0,10.0,0,13572.0,2
24,0,3.0,0,3108.0,6
23,2,10.0,0,26605.0,6
23,0,12.0,0,45396.0,6
14,0,6.0,0,18011.0,10
31,2,13.0,0,54000.0,6
36,2,6.0,0,94000.0,6
14,0,1.0,0,9773.0,6
24,0,5.0,0,7008.0,6
12,0,2.0,0,10380.0,6
14,0,5.0,0,15084.0,6
9,2,5.0,0,46704.0,9
1,0,28.0,0,133619.0,6
12,0,4.0,0,54049.0,6
14,0,2.0,0,12021.0,6
31,2,13.0,0,42960.0,6
23,0,1.0,0,13716.0,6
23,0,6.0,0,80424.0,6
23,1,5.0,0,19596.0,10
23,0,6.0,0,16332.0,6
12,1,0.5,0,7788.0,10
12,2,18.0,0,41077.0,6
10,1,4.0,0,54049.0,6
33,0,3.0,0,9864.0,5
3,0,7.0,0,48000.0,9
14,0,0.5,0,3852.0,5
23,2,1.0,0,17796.0,6
23,1,20.0,0,40968.0,6
14,0,2.0,0,13068.0,5
11,3,8.0,0,70264.0,3
30,0,3.0,1,23782.0,6
20,1,2.0,0,28536.0,6
23,0,2.0,0,8652.0,6
14,0,6.0,2,17000.0,6
22,0,7.0,0,97106.0,9
14,0,4.0,0,55847.0,6
20,0,2.0,0,42804.0,6
32,2,3.0,0,92500.0,6
24,0,10.0,0,2796.0,6
8,2,10.0,0,83364.0,6
11,0,15.0,0,86478.0,6
11,2,4.0,0,51887.0,3
35,0,18.0,0,78848.0,6
14,0,3.0,0,9720.0,6
11,0,2.0,0,11028.0,6
30,0,2.0,0,15564.0,6
26,2,4.0,0,24648.0,6
25,0,2.0,1,6072.0,6
7,0,10.0,0,18444.0,6
23,0,4.0,0,15528.0,9
31,2,0.5,0,49092.0,6
35,0,10.0,0,82726.0,6
36,0,3.0,0,90000.0,6
30,0,2.0,0,28105.0,6
14,0,7.0,0,25131.0,6
18,3,20.0,0,39456.0,6
31,3,17.0,0,56460.0,3
35,0,24.0,0,51704.0,6
28,0,9.0,0,33972.0,9
14,2,3.0,0,3348.0,6
36,0,10.0,0,175000.0,6
10,2,6.0,0,59454.0,6
20,2,3.0,0,41052.0,5
16,2,5.0,0,32424.0,6
14,0,2.0,0,5028.0,5
23,2,4.0,0,20760.0,3
18,2,11.0,0,29832.0,6
25,0,1.0,1,9720.0,6
35,2,8.0,0,106639.0,6
20,0,3.0,0,33732.0,10
14,0,4.0,0,8208.0,5
19,1,3.0,0,25860.0,2
11,2,5.0,0,70264.0,9
4,0,4.0,0,12924.0,6
36,0,4.0,0,85000.0,3
15,0,5.0,0,28500.0,6
14,0,1.0,0,9773.0,6
14,0,1.0,0,10332.0,6
10,2,0.5,1,16860.0,6
31,1,5.0,0,38352.0,10
14,0,7.0,0,7200.0,6
35,0,0.5,0,45241.0,1
27,0,5.0,0,24420.0,6
11,1,7.0,0,58373.0,6
23,2,12.0,0,38916.0,6
23,0,6.0,0,42000.0,6
30,0,1.0,0,16863.0,6
31,1,2.0,0,50316.0,10
11,2,6.0,0,59454.0,3
24,2,3.0,0,4668.0,9
34,2,0.5,0,21528.0,3
30,2,3.0,0,22056.0,6
20,2,6.0,0,56211.0,5
31,2,15.0,0,134976.0,6
11,0,11.0,0,75669.0,6
30,2,2.0,1,16107.0,6
28,2,17.0,0,33972.0,5
31,0,2.0,0,42960.0,9
14,0,3.0,0,10820.0,6
14,0,2.0,2,12564.0,6
35,0,18.0,2,95650.0,6
4,0,3.0,0,19242.0,6
33,1,5.0,0,164365.0,6
14,0,2.0,0,10471.0,10
6,1,14.0,0,68068.0,6
4,1,3.0,0,10992.0,6
35,0,0.5,0,31022.0,6
20,0,10.0,0,41508.0,10
36,0,35.0,0,110000.0,6
26,1,12.0,0,140527.0,6
11,2,17.0,2,90804.0,6
24,0,3.0,0,4668.0,6
0,0,14.0,0,28800.0,9
36,0,8.0,0,135000.0,6
4,0,3.0,0,8244.0,6
14,0,3.0,0,5028.0,9
20,1,8.0,0,38916.0,8
35,3,1.0,0,51704.0,3
36,0,7.0,0,75000.0,7
20,0,2.0,0,41358.0,6
23,0,1.0,1,10500.0,6
11,1,21.0,0,103776.0,9
23,0,9.0,0,19428.0,6
35,0,5.0,0,25206.0,6
35,2,2.0,0,84019.0,6
20,2,4.0,0,45942.0,6
33,0,1.0,0,8880.0,6
34,2,1.0,0,7344.0,5
14,2,7.0,0,36300.0,6
6,0,13.0,0,83194.0,6
23,0,0.5,0,17148.0,6
35,1,3.0,0,32315.0,10
23,0,2.0,0,36000.0,6
24,0,3.0,0,4668.0,6
4,0,10.0,2,39600.0,9
30,2,1.0,0,17508.0,3
30,3,7.0,0,48644.0,3
24,0,7.0,0,17508.0,6
11,3,6.0,0,81074.0,5
3,0,6.0,0,36324.0,10
2,2,4.0,0,56751.0,6
6,0,9.0,0,121010.0,1
36,1,10.0,0,160000.0,6
6,1,4.0,0,113447.0,8
35,2,1.0,0,59459.0,2
26,1,1.0,0,23352.0,6
19,0,6.0,0,50400.0,6
36,0,3.0,0,133000.0,6
9,2,15.0,0,66156.0,6
36,1,18.0,2,155000.0,6
36,1,10.0,0,57000.0,8
28,0,6.0,0,26424.0,5
30,2,3.0,0,41077.0,9
10,2,3.0,0,59454.0,6
32,0,3.0,0,60984.0,6
36,0,7.0,0,185000.0,6
36,3,8.0,0,165000.0,6
35,1,3.0,0,51704.0,8
18,0,5.0,2,41618.0,5
36,0,2.0,0,105000.0,6
36,0,9.0,0,87000.0,6
36,0,13.0,0,79000.0,6
30,0,5.0,0,47563.0,7
34,0,2.0,0,12000.0,6
36,0,9.0,0,125000.0,9
4,0,1.0,0,2196.0,6
20,2,13.0,0,38915.0,6
6,0,9.0,0,90758.0,6
23,0,15.0,0,129720.0,5
29,0,1.0,0,28788.0,6
30,2,8.0,0,46482.0,6
36,0,23.0,0,130000.0,6
35,0,16.0,1,51704.0,6
36,1,10.0,0,100000.0,6
35,3,7.0,2,58167.0,3
4,0,7.0,0,22956.0,5
16,1,17.0,2,129718.0,8
36,2,1.0,0,90000.0,6
33,0,9.0,0,49308.0,6
36,3,12.0,0,145000.0,3
26,3,2.0,0,9084.0,8
33,1,2.0,0,17748.0,2
23,0,6.0,0,101280.0,6
33,0,3.0,0,22680.0,9
16,0,6.0,0,56211.0,6
36,0,5.0,0,100900.0,8
36,0,10.0,0,200000.0,2
20,2,3.0,0,70264.0,2
36,0,2.0,0,67000.0,6
23,0,12.0,0,51888.0,6
12,0,4.0,0,41077.0,6
17,0,5.0,0,154104.0,6
10,2,10.0,0,43239.0,8
23,0,2.0,0,52788.0,6
23,2,5.0,0,23124.0,6
35,0,5.0,0,74970.0,3
4,2,10.0,0,41112.0,6
36,0,7.0,0,145000.0,6
3,2,0.5,0,38916.0,6
35,0,22.0,0,55582.0,6
36,2,6.0,0,200000.0,6
33,2,9.0,0,17748.0,6
35,0,4.0,0,56874.0,6
36,3,8.0,0,110000.0,2
6,2,2.0,0,75631.0,2
31,2,8.0,0,67500.0,3
10,2,4.0,0,64859.0,5
33,0,3.0,2,17748.0,6
23,0,5.0,0,17652.0,6
9,3,16.0,0,79128.0,6
36,0,12.0,0,180000.0,7
6,0,6.0,0,43866.0,6
10,2,12.0,0,59454.0,10
36,2,4.0,0,64000.0,7
36,2,2.0,0,75000.0,6
34,3,5.0,0,96000.0,3
36,2,36.0,2,232000.0,3
36,0,3.0,0,51000.0,4
35,2,6.0,0,180963.0,6
4,0,11.0,0,24744.0,6
36,0,2.0,0,120000.0,6
36,0,5.0,0,90000.0,6
36,1,23.0,0,83000.0,6
1,2,4.0,0,69545.0,6
19,0,7.0,0,16164.0,6
36,0,4.0,0,107000.0,6
36,0,5.0,0,80000.0,6
11,2,7.0,0,75669.0,3
36,0,1.0,0,75000.0,5
35,0,33.0,0,98237.0,6
22,0,5.0,0,83511.0,9
35,2,4.0,0,58167.0,5
36,0,16.0,0,240000.0,6
6,0,0.5,0,52942.0,6
35,1,30.0,2,38778.0,8
1,0,0.5,0,40086.0,2
36,0,24.0,0,95000.0,6
16,0,8.0,0,43239.0,6
23,2,9.0,0,12324.0,6
19,0,2.0,0,25860.0,6
1,3,18.0,0,70150.0,3
23,1,2.0,0,7260.0,6
18,3,6.0,0,36753.0,5
36,0,2.0,0,35000.0,3
36,0,9.0,0,112000.0,6
36,0,2.0,0,89000.0,2
1,1,0.5,0,36745.0,6
36,0,25.0,0,150000.0,7
1,2,20.0,0,71486.0,2
21,3,5.0,0,50601.0,6
1,0,3.0,0,63469.0,6
1,1,34.0,0,83512.0,6
1,0,23.0,0,73491.0,3
1,3,2.0,2,66810.0,6
21,1,12.0,0,38334.0,10
1,0,14.0,2,60129.0,6
1,0,32.0,0,106895.0,6
1,2,12.0,0,98246.0,6
36,0,30.0,0,158000.0,9
36,0,14.0,0,115000.0,9
1,0,11.0,0,93533.0,9
10,1,22.0,0,41077.0,6
6,0,2.0,0,94539.0,6
36,1,7.0,0,105000.0,10
1,1,3.0,0,55800.0,6
36,0,10.0,0,115000.0,5
6,0,0.5,0,52942.0,6
23,2,10.0,0,58454.0,6
1,0,4.0,0,120257.0,5
36,1,6.0,0,93000.0,6
21,1,20.0,0,75390.0,8
28,2,4.0,0,28308.0,6
36,0,10.0,0,130000.0,5
23,0,18.0,0,86064.0,9
1,0,22.0,2,167024.0,6
23,0,1.0,0,64324.0,6
36,0,3.0,0,82000.0,6
35,2,1.0,0,31020.0,3
23,2,10.0,2,224823.0,6
1,0,6.0,0,43426.0,7
36,0,5.0,0,145814.0,9
4,0,2.0,0,13200.0,9
23,0,1.0,0,28056.0,2
23,0,1.0,0,21434.0,4
36,0,10.0,0,200000.0,6
1,0,7.0,0,56788.0,6
1,0,15.0,0,80172.0,5
23,0,14.0,0,179858.0,6
36,0,49.0,0,170000.0,3
23,1,5.0,0,44434.0,6
23,2,7.0,0,51979.0,1
23,1,6.0,2,14124.0,9
23,2,6.0,0,2883.0,6
21,1,14.0,0,83057.0,6
1,2,6.0,0,58124.0,6
36,3,20.0,0,140000.0,4
36,0,10.0,0,172500.0,2
23,2,8.0,0,77448.0,6
1,1,1.0,0,60129.0,6
23,0,5.0,2,23064.0,6
23,0,1.0,0,14129.0,6
23,0,1.0,0,8940.0,9
23,2,6.0,0,15528.0,6
36,0,4.0,0,175000.0,6
14,0,2.0,0,4188.0,10
36,0,5.0,0,72000.0,6
1,0,11.0,0,76831.0,6
14,0,3.0,0,6036.0,6
1,0,20.0,0,98210.0,6
6,2,5.0,0,75631.0,9
14,0,0.5,0,4691.0,6
14,2,5.0,0,11030.0,6
14,2,5.0,0,27812.0,6
14,0,2.0,0,5532.0,5
23,0,6.0,1,14232.0,6
23,0,5.0,0,25812.0,6
14,0,3.0,0,7200.0,6
23,2,6.0,0,77448.0,6
14,2,4.0,0,30716.0,5
24,0,6.0,0,17904.0,6
23,0,9.0,0,64548.0,7
1,3,2.0,0,56788.0,3
23,0,4.0,2,42850.0,6
23,2,8.0,0,11000.0,6
23,0,3.0,0,30120.0,6
36,2,3.0,0,129000.0,6
18,0,11.0,0,69183.0,5
14,0,4.0,0,13264.0,6
24,0,5.0,2,15564.0,6
33,0,4.0,0,15780.0,6
23,0,5.0,0,8784.0,9
1,1,10.0,0,93533.0,7
33,0,5.0,0,15780.0,6
24,0,16.0,2,30000.0,6
23,0,2.0,0,42024.0,9
1,1,0.5,0,43426.0,10
14,0,14.0,2,7539.0,6
14,2,14.0,0,27923.0,6
33,1,13.0,0,71556.0,6
14,0,6.0,0,11724.0,6
14,0,8.0,2,12000.0,6
33,2,3.0,0,9862.0,6
33,0,10.0,0,19724.0,9
24,0,9.0,0,29184.0,6
28,2,15.0,0,33972.0,6
21,2,15.0,0,70279.0,6
14,2,10.0,0,16752.0,5
28,3,15.0,0,18876.0,3
28,2,5.0,0,39156.0,9
14,0,2.0,2,5364.0,6
24,0,5.0,0,18372.0,6
18,1,10.0,0,37834.0,2
9,0,5.0,0,44364.0,9
23,2,13.0,0,38268.0,6
29,0,5.0,0,49632.0,6
5,2,11.0,0,30504.0,6
29,0,10.0,0,52039.0,6
23,3,3.0,0,39659.0,6
12,3,9.0,0,15564.0,6
28,1,9.0,0,78324.0,6
28,3,22.0,0,42276.0,6
27,2,12.0,0,90912.0,6
9,0,4.0,0,45396.0,6
14,2,4.0,0,4188.0,6
27,3,7.0,0,13572.0,5
8,0,10.0,0,83364.0,6
3,0,2.0,1,29197.0,6
28,0,9.0,0,39636.0,2
23,0,13.0,0,70264.0,6
29,2,25.0,1,28020.0,6
10,1,5.0,0,32429.0,6
23,1,16.0,0,18804.0,9
23,0,7.0,0,70572.0,6
30,0,10.0,0,41077.0,9
23,0,2.0,0,5928.0,6
14,0,2.0,0,3348.0,9
11,1,2.0,0,12324.0,6
27,2,3.0,0,27144.0,6
8,2,9.0,1,66864.0,6
23,0,11.0,2,64850.0,6
31,1,23.0,0,61368.0,6
3,0,2.0,0,28536.0,6
24,0,4.0,0,4668.0,6
23,0,1.0,0,4236.0,6
34,2,2.0,0,14676.0,6
31,0,4.0,0,42960.0,6
30,0,8.0,0,51887.0,6
20,0,10.0,0,70044.0,6
32,2,21.0,0,121979.0,5
23,1,0.5,0,20112.0,3
3,2,3.0,0,51888.0,3
18,1,15.0,2,32429.0,3
31,2,3.0,0,42960.0,4
32,2,20.0,2,152473.0,6
10,3,14.0,2,75669.0,6
23,1,1.0,0,3168.0,6
20,0,8.0,0,46704.0,6
7,2,5.0,0,15588.0,6
25,2,13.0,2,54672.0,6
31,0,11.0,0,41976.0,6
23,0,4.0,0,33804.0,6
14,0,3.0,0,20943.0,5
8,2,5.0,0,66000.0,6
10,2,7.0,0,44320.0,6
34,2,19.0,2,150000.0,9
28,2,1.0,0,18876.0,3
10,2,3.0,0,16212.0,6
8,2,8.0,1,62520.0,6
28,0,3.0,0,50643.0,6
14,2,4.0,0,100524.0,7
31,2,0.5,0,25365.0,9
32,2,6.0,0,115880.0,6
32,2,11.0,2,97584.0,6
31,2,4.0,0,36816.0,3
25,0,7.0,0,91128.0,6
23,2,20.0,2,116109.0,6
5,2,19.0,0,91164.0,6
11,0,13.0,0,73507.0,9
11,1,18.0,0,81074.0,6
2,2,17.0,0,85397.0,6
7,0,2.0,0,57156.0,6
25,2,10.0,0,54672.0,6
23,0,13.0,0,51888.0,6
2,1,5.0,0,37620.0,9
2,0,14.0,0,95126.0,6
20,0,21.0,0,108098.0,6
36,2,8.0,0,105000.0,6
11,2,30.0,2,86478.0,5
20,0,3.0,0,48644.0,6
8,2,13.0,0,68184.0,6
25,2,12.0,2,88092.0,6
22,0,3.0,0,53948.0,6
14,0,0.5,0,5028.0,6
10,0,1.0,0,48644.0,5
7,3,2.0,0,38976.0,3
23,2,15.0,0,41796.0,6
14,2,12.0,0,29320.0,6
20,0,3.0,0,51888.0,6
11,0,4.0,0,62156.0,4
18,1,5.0,0,45401.0,6
11,0,7.0,0,70264.0,6
35,0,8.0,0,84019.0,6
25,1,3.0,0,20352.0,10
1,0,23.0,0,90193.0,6
13,0,10.0,2,50028.0,5
10,2,10.0,0,45401.0,6
11,0,1.0,0,51888.0,6
11,3,18.0,0,86478.0,6
28,2,3.0,0,41520.0,9
26,0,21.0,0,55130.0,6
8,2,3.0,0,90312.0,6
25,0,7.0,2,60744.0,6
27,2,2.0,0,21708.0,6
33,0,10.0,0,22488.0,6
13,2,10.0,0,34632.0,6
34,2,10.0,0,72000.0,6
35,1,30.0,1,25852.0,6
23,1,5.0,0,8231.0,6
25,2,4.0,2,54672.0,6
